"","Country","Year","Populations","Emissions_Yearly_Total","Emissions_Capita","Global_Pop","Continent","Literacy","Access_Elec","Forest","GDP","Energy_Use","Alternate"
"1","Afghanistan","1960",9671046,414.3333333,0.042842659763311,20883850512,"Asia",NA,NA,NA,537777811.911111,NA,NA
"2","Afghanistan","1961",9859928,491.3333333,0.049831330749406,21162222957,"Asia",NA,NA,NA,548888894.577778,NA,NA
"3","Afghanistan","1962",10056480,689.3333333,0.068546184483371,21524875241,"Asia",NA,NA,NA,546666678.044444,NA,NA
"4","Afghanistan","1963",10261254,707.6666667,0.068964930277203,21971357583,"Asia",NA,NA,NA,751111190.755556,NA,NA
"5","Afghanistan","1964",10474903,839.6666667,0.08015985128136,22421532194,"Asia",NA,NA,NA,800000045.511111,NA,NA
"6","Afghanistan","1965",10697983,1008.333333,0.094254527543494,22881117323,"Asia",NA,NA,NA,1006666638.22222,NA,NA
"7","Afghanistan","1966",10927724,1092.666667,0.099990324304189,23364493718,"Asia",NA,NA,NA,1399999965.86667,NA,NA
"8","Afghanistan","1967",11163656,1283.333333,0.114956366743416,23845612808,"Asia",NA,NA,NA,1673333418.66667,NA,NA
"9","Afghanistan","1968",11411022,1224.666667,0.107323136057986,24332763298,"Asia",NA,NA,NA,1373333367.46667,NA,NA
"10","Afghanistan","1969",11676990,942.3333333,0.080700020581788,24846825208,"Asia",NA,NA,NA,1408888923.02222,NA,NA
"11","Afghanistan","1970",11964906,1672,0.139742008838181,25364755168,"Asia",NA,NA,NA,1748886596.26667,NA,NA
"12","Afghanistan","1971",12273101,1895.666667,0.154457024892622,25896366314,"Asia",NA,NA,NA,1831108972.08889,NA,NA
"13","Afghanistan","1972",12593688,1532.666667,0.121701178135163,26424049439,"Asia",NA,NA,NA,1595555475.91111,NA,NA
"14","Afghanistan","1973",12915499,1639,0.126901794502868,26945523047,"Asia",NA,NA,NA,1733333265.06667,NA,NA
"15","Afghanistan","1974",13223928,1917.666667,0.145014905303981,27470852293,"Asia",NA,NA,NA,2155555498.66667,NA,NA
"16","Afghanistan","1975",13505544,2126.666667,0.157466198078853,27986499673,"Asia",NA,NA,NA,2366666615.46667,NA,NA
"17","Afghanistan","1976",13766792,1987.333333,0.144357039267633,28490804043,"Asia",NA,NA,NA,2555555566.93333,NA,NA
"18","Afghanistan","1977",14003408,2390.666667,0.17072034655183,28994161143,"Asia",NA,NA,NA,2953333418.66667,NA,NA
"19","Afghanistan","1978",14179656,2159.666667,0.152307409056092,29506633479,"Asia",NA,NA,NA,3300000108.08889,NA,NA
"20","Afghanistan","1979",14249493,2240.333333,0.157221968061133,30029126466,"Asia",18.1576805114746,NA,NA,3697940345.14177,NA,NA
"21","Afghanistan","1980",14185729,1760,0.124068350664249,30554463135,"Asia",NA,NA,NA,3641723447.18433,NA,NA
"22","Afghanistan","1981",13984092,1983.666667,0.141851660205515,31089508664,"Asia",NA,NA,NA,3478787909.81818,NA,NA
"23","Afghanistan","1982",13672870,2101,0.153661959778744,31643072692,"Asia",NA,NA,NA,NA,NA,NA
"24","Afghanistan","1983",13300056,2522.666667,0.189673386838872,32199721473,"Asia",NA,NA,NA,NA,NA,NA
"25","Afghanistan","1984",12931791,2830.666667,0.218892082826475,32753987975,"Asia",NA,NA,NA,NA,NA,NA
"26","Afghanistan","1985",12625292,3509,0.277934165799888,33321808038,"Asia",NA,NA,NA,NA,NA,NA
"27","Afghanistan","1986",12372113,3142.333333,0.253985178872302,33910346781,"Asia",NA,NA,NA,NA,NA,NA
"28","Afghanistan","1987",12183387,3124,0.256414739185417,34514944710,"Asia",NA,NA,NA,NA,NA,NA
"29","Afghanistan","1988",12156685,2867.333333,0.235864738893319,35126485319,"Asia",NA,NA,NA,NA,NA,NA
"30","Afghanistan","1989",12414686,2775.666667,0.223579288808969,35738258129,"Asia",NA,NA,NA,NA,NA,NA
"31","Afghanistan","1990",13032161,2676.666667,0.205389318522589,36359243615,"Asia",NA,34.61567,2.06782464846981,NA,NA,NA
"32","Afghanistan","1991",14069854,2493.333333,0.177211030998142,36960527312,"Asia",NA,NA,2.06782464846981,NA,NA,NA
"33","Afghanistan","1992",15472076,1426.333333,0.092187585772803,37542003958,"Asia",NA,NA,2.06782464846981,NA,NA,NA
"34","Afghanistan","1993",17053213,1375,0.080629966915912,38125881315,"Asia",NA,NA,2.06782464846981,NA,NA,NA
"35","Afghanistan","1994",18553819,1320,0.07114438272789,38703164143,"Asia",NA,NA,2.06782464846981,NA,NA,NA
"36","Afghanistan","1995",19789880,1268.666667,0.06410683979219,39283453730,"Asia",NA,NA,2.06782464846981,NA,NA,NA
"37","Afghanistan","1996",20684982,1199,0.05796475916682,39855347632,"Asia",NA,NA,2.06782464846981,NA,NA,NA
"38","Afghanistan","1997",21299350,1114.666667,0.05233336541569,40427209500,"Asia",NA,NA,2.06782464846981,NA,NA,NA
"39","Afghanistan","1998",21752257,1056,0.048546686442699,40992263577,"Asia",NA,NA,2.06782464846981,NA,NA,NA
"40","Afghanistan","1999",22227543,832.3333333,0.037446034108823,41552039582,"Asia",NA,NA,2.06782464846981,NA,NA,NA
"41","Afghanistan","2000",22856302,781,0.034170007029134,42105365344,"Asia",NA,37.45584,2.06782464846981,NA,NA,NA
"42","Afghanistan","2001",23677385,645.3333333,0.0272552620711,42653511206,"Asia",NA,NA,2.06782464846981,2461666314.78366,NA,NA
"43","Afghanistan","2002",24639841,359.3333333,0.014583427439054,43198962070,"Asia",NA,NA,2.06782464846981,4128818042.25508,NA,NA
"44","Afghanistan","2003",25678639,583,0.022703695472334,43745331239,"Asia",NA,NA,2.06782464846981,4583648921.64112,NA,NA
"45","Afghanistan","2004",26693486,733.3333333,0.027472370350329,44293704797,"Asia",NA,NA,2.06782464846981,5285461999.33739,NA,NA
"46","Afghanistan","2005",27614718,997.3333333,0.036779903624823,44844481543,"Asia",NA,NA,2.06782464846981,6275076016.47174,NA,NA
"47","Afghanistan","2006",28420974,1272.333333,0.047089636454167,45397310253,"Asia",NA,NA,2.06782464846981,7057597614.45076,NA,NA
"48","Afghanistan","2007",29145841,1888.333333,0.068311633210378,45950444892,"Asia",NA,NA,2.06782464846981,9843851009.41462,NA,NA
"49","Afghanistan","2008",29839994,3776.666667,0.131601903137112,46511994768,"Asia",NA,NA,2.06782464846981,10190534636.6444,NA,NA
"50","Afghanistan","2009",30577756,6314,0.213325006583217,47075677068,"Asia",NA,NA,2.06782464846981,12486950468.1773,NA,NA
"51","Albania","1960",1610565,2024,1.2567018406584,20883850512,"Europe",NA,NA,NA,NA,NA,NA
"52","Albania","1961",1661158,2280.666667,1.37293783412936,21162222957,"Europe",NA,NA,NA,NA,NA,NA
"53","Albania","1962",1712563,2464,1.43877918651752,21524875241,"Europe",NA,NA,NA,NA,NA,NA
"54","Albania","1963",1764593,2082.666667,1.18025327464558,21971357583,"Europe",NA,NA,NA,NA,NA,NA
"55","Albania","1964",1817098,2016.666667,1.10982823527772,22421532194,"Europe",NA,NA,NA,NA,NA,NA
"56","Albania","1965",1869942,2174.333333,1.16278116290951,22881117323,"Europe",NA,NA,NA,NA,NA,NA
"57","Albania","1966",1922993,2552,1.32709791455299,23364493718,"Europe",NA,NA,NA,NA,NA,NA
"58","Albania","1967",1976140,2680.333333,1.35634789707882,23845612808,"Europe",NA,NA,NA,NA,NA,NA
"59","Albania","1968",2029314,3072.666667,1.51414057492663,24332763298,"Europe",NA,NA,NA,NA,NA,NA
"60","Albania","1969",2082474,3245,1.55824274396703,24846825208,"Europe",NA,NA,NA,NA,NA,NA
"61","Albania","1970",2135599,3743.666667,1.75298202830525,25364755168,"Europe",NA,NA,NA,NA,NA,NA
"62","Albania","1971",2188650,4352.333333,1.98859266366634,25896366314,"Europe",NA,NA,NA,NA,785.161525934329,3.50444575618605
"63","Albania","1972",2241623,5643,2.51737245736683,26424049439,"Europe",NA,NA,NA,NA,865.59248120703,3.98633521370928
"64","Albania","1973",2294578,5291,2.30587062196186,26945523047,"Europe",NA,NA,NA,NA,762.725361728214,5.53273763822282
"65","Albania","1974",2347607,4345,1.85082085715369,27470852293,"Europe",NA,NA,NA,NA,776.934748974948,6.1230313057775
"66","Albania","1975",2400801,4594.333333,1.91366686923795,27986499673,"Europe",NA,NA,NA,NA,826.952081040206,6.91916245952089
"67","Albania","1976",2454255,4950,2.01690533379783,28490804043,"Europe",NA,NA,NA,NA,890.953359858712,7.45971570904735
"68","Albania","1977",2508026,5720,2.28067811099247,28994161143,"Europe",NA,NA,NA,NA,923.728867504315,8.14872719207006
"69","Albania","1978",2562121,6493.666667,2.5344886781954,29506633479,"Europe",NA,NA,NA,NA,1010.81922139014,7.9567283505864
"70","Albania","1979",2616530,7586.333333,2.89938710174672,30029126466,"Europe",NA,NA,NA,NA,864.199459705589,10.2637591614659
"71","Albania","1980",2671300,5170,1.93538726462771,30554463135,"Europe",NA,NA,NA,NA,1149.53609603604,8.25965463118542
"72","Albania","1981",2725029,7340.666667,2.69379396207037,31089508664,"Europe",NA,NA,NA,NA,989.200148492914,9.72700960277978
"73","Albania","1982",2777592,7307.666667,2.6309359569968,31643072692,"Europe",NA,NA,NA,NA,966.683283781289,9.98508275079277
"74","Albania","1983",2831682,7630.333333,2.69462931689834,32199721473,"Europe",NA,NA,NA,NA,1000.12201296783,9.67546752161423
"75","Albania","1984",2891004,7824.666667,2.70655684553417,32753987975,"Europe",NA,NA,NA,1924242453.00793,1018.26314225619,7.96470500322404
"76","Albania","1985",2957390,7879.666667,2.66439890128345,33321808038,"Europe",NA,NA,NA,1965384586.2409,916.555190602146,6.74108181151762
"77","Albania","1986",3033393,8055.666667,2.65566204796631,33910346781,"Europe",NA,NA,NA,2173750012.5,963.927169506077,11.9867517847337
"78","Albania","1987",3116009,7443.333333,2.38873935644388,34514944710,"Europe",NA,NA,NA,2156624900,921.893044018284,10.1345385495896
"79","Albania","1988",3194854,7326,2.29306253118296,35126485319,"Europe",NA,NA,NA,2.126e+09,927.744518727469,8.66995851177501
"80","Albania","1989",3255859,8983.333333,2.75912849215317,35738258129,"Europe",NA,NA,NA,2335124987.5,896.437762376845,9.14789279975118
"81","Albania","1990",3289483,7487.333333,2.27614288729668,36359243615,"Europe",NA,100,28.7956204379562,2101624962.5,813.255695500012,9.16372686460897
"82","Albania","1991",3291695,3971,1.20636936289662,36960527312,"Europe",NA,NA,28.7226277372263,1139166676.01094,572.781843950789,16.1690247429667
"83","Albania","1992",3266983,2387,0.730643532580365,37542003958,"Europe",NA,NA,28.6496350364964,709452572.338241,418.286629757142,20.4268465527359
"84","Albania","1993",3224901,2343,0.726533930809039,38125881315,"Europe",NA,NA,28.5766423357664,1228071037.84446,412.378880465233,21.4149444158498
"85","Albania","1994",3179442,1928.666667,0.606605393860516,38703164143,"Europe",NA,NA,28.5036496350365,1985673026.02143,441.249295409311,22.9139214158182
"86","Albania","1995",3141102,2086.333333,0.664204261222123,39283453730,"Europe",NA,NA,28.4306569343066,2424498953.26963,417.034843013203,27.1956805125856
"87","Albania","1996",3112597,2016.666667,0.647904841733982,39855347632,"Europe",NA,NA,28.3576642335766,3013217853.03299,447.848870261137,34.7079221877643
"88","Albania","1997",3091902,1543.666667,0.499261188312782,40427209500,"Europe",NA,NA,28.2846715328467,2196223713.70143,384.594958328053,35.7122032882039
"89","Albania","1998",3079037,1752.666667,0.569225594452638,40992263577,"Europe",NA,NA,28.2116788321168,2727745453.16221,417.521327907995,32.3990911234486
"90","Albania","1999",3072725,2984.666667,0.971341941327866,41552039582,"Europe",NA,NA,28.1386861313869,3434402453.29471,561.801132149031,26.0695155781657
"91","Albania","2000",3071856,3021.333333,0.983553048493592,42105365344,"Europe",NA,100,28.0656934306569,3686649386.83962,570.845447449958,22.4674867312745
"92","Albania","2001",3077378,3223,1.04732015371527,42653511206,"Europe",98.7129745483398,NA,28.1605839416058,4091020249.1995,582.591572437245,17.2249080254943
"93","Albania","2002",3089778,3747.333333,1.21400307724374,43198962070,"Europe",NA,NA,28.2554744525547,4449373455.28143,647.237799941659,15.3662097432103
"94","Albania","2003",3106701,4290,1.38206627115602,43745331239,"Europe",NA,NA,28.3503649635037,5652325081.83146,650.179496357435,21.3589462307266
"95","Albania","2004",3124861,4114,1.33296595699243,44293704797,"Europe",NA,NA,28.4452554744526,7464446950.18143,717.434015023098,21.7089106840994
"96","Albania","2005",3141800,4601.666667,1.35378869862287,44844481543,"Europe",NA,NA,28.5401459854015,8376483393.94155,721.379836605637,21.3756417940128
"97","Albania","2006",3156607,4238.666667,1.22431036447257,45397310253,"Europe",NA,NA,28.4985401459854,9132558096.86514,691.107274171467,22.6943516759494
"98","Albania","2007",3169665,4491.666667,1.27942017006003,45950444892,"Europe",NA,NA,28.4569343065693,10701011524.0982,681.682293401014,12.1540564889598
"99","Albania","2008",3181397,4128.666667,1.29775273776478,46511994768,"Europe",95.9386367797852,NA,28.4153284671533,12881353507.8539,699.237339489447,16.1600041147631
"100","Albania","2009",3192723,3006.666667,1.21505477717088,47075677068,"Europe",NA,NA,28.3737226277372,12044208085.864,706.550495487818,21.966071048713
"101","Algeria","1960",10799997,6160,0.570370528806628,20883850512,"Africa",NA,NA,NA,2723637620.4039,NA,NA
"102","Algeria","1961",11006643,6064.666667,0.551000579074534,21162222957,"Africa",NA,NA,NA,2434766866.27334,NA,NA
"103","Algeria","1962",11209845,5668.666667,0.505686444965712,21524875241,"Africa",NA,NA,NA,2001460838.78378,NA,NA
"104","Algeria","1963",11420845,5426.666667,0.475154567518136,21971357583,"Africa",NA,NA,NA,2703004009.92404,NA,NA
"105","Algeria","1964",11654905,5650.333333,0.484803036432586,22421532194,"Africa",NA,NA,NA,2909340114.7226,NA,NA
"106","Algeria","1965",11923002,6596.333333,0.553244336731079,22881117323,"Africa",NA,NA,NA,3136284385.14828,NA,NA
"107","Algeria","1966",12229853,8429.666667,0.689269663884485,23364493718,"Africa",NA,NA,NA,3039859268.24911,NA,NA
"108","Algeria","1967",12572629,8440.666667,0.671352560126181,23845612808,"Africa",NA,NA,NA,3370870461.13558,NA,NA
"109","Algeria","1968",12945462,9060.333333,0.699884896601862,24332763298,"Africa",NA,NA,NA,3852147112.84503,NA,NA
"110","Algeria","1969",13338918,11275,0.845270958259133,24846825208,"Africa",NA,NA,NA,4257253358.44365,NA,NA
"111","Algeria","1970",13746185,15073.66667,1.09657091525152,25364755168,"Africa",NA,NA,NA,4863487557.2335,NA,NA
"112","Algeria","1971",14165889,18667,1.31774292457042,25896366314,"Africa",NA,NA,NA,5077222330.06931,229.461674004842,0.81917504627704
"113","Algeria","1972",14600659,28347,1.9414877095616,26424049439,"Africa",NA,NA,NA,6761786483.71017,259.193140333881,1.05880351472028
"114","Algeria","1973",15052371,38309.33333,2.54506969920774,26945523047,"Africa",NA,NA,NA,8715106128.63411,302.61582969546,1.34108527292533
"115","Algeria","1974",15524137,31903.66667,2.05510081923824,27470852293,"Africa",NA,NA,NA,13209713770.0892,316.735707239553,0.824110088552019
"116","Algeria","1975",16018195,32028.33333,1.99949703030418,27986499673,"Africa",NA,NA,NA,15557934472.8677,327.955074863742,0.510955529226066
"117","Algeria","1976",16533323,39167.33333,2.36899341610476,28490804043,"Africa",NA,NA,NA,17728348385.244,363.955442918525,0.530965389163792
"118","Algeria","1977",17068212,41888,2.45415278413462,28994161143,"Africa",NA,NA,NA,20971901062.9845,396.006723966529,0.328034825517916
"119","Algeria","1978",17624756,62524,3.54751010453705,29506633479,"Africa",NA,NA,NA,26364491674.6159,473.70374078007,0.247603343589486
"120","Algeria","1979",18205468,45617,2.50567576730244,30029126466,"Africa",NA,NA,NA,33243421339.3774,582.493521603665,0.227504768318493
"121","Algeria","1980",18811199,66513.33333,3.53583699440601,30554463135,"Africa",NA,NA,NA,42345276287.5934,575.360802382352,0.197246491806667
"122","Algeria","1981",19442423,46434.66667,2.38831686084943,31089508664,"Africa",NA,NA,NA,44348670724.0831,605.965072204038,0.258375279504329
"123","Algeria","1982",20095648,39266.33333,1.95397199101683,31643072692,"Africa",NA,NA,NA,45207090667.8674,764.147017456134,0.259592603331172
"124","Algeria","1983",20762767,52620.33333,2.53436034481018,32199721473,"Africa",NA,NA,NA,48801372227.5528,799.370893343199,0.117848571408246
"125","Algeria","1984",21433070,71096.66667,3.3171480644941,32753987975,"Africa",NA,NA,NA,53698280322.5824,767.343131975948,0.228698899648356
"126","Algeria","1985",22098298,72779.66667,3.29345122717897,33321808038,"Africa",NA,NA,NA,57937867717.4636,776.63669671132,0.31309459710627
"127","Algeria","1986",22753511,76270.33333,3.35202480765862,33910346781,"Africa",NA,NA,NA,63696299985.0409,851.492241746523,0.107266149068416
"128","Algeria","1987",23398470,84113.33333,3.59482194063686,34514944710,"Africa",49.6308860778809,NA,NA,66742269089.6987,817.036031250717,0.216810640403785
"129","Algeria","1988",24035237,83941,3.49241407521798,35126485319,"Africa",NA,NA,NA,59089065516.8692,839.013205858711,0.0753174142303683
"130","Algeria","1989",24668100,80039.66667,3.244662810134,35738258129,"Africa",NA,NA,NA,55631488293.8976,810.081724714266,0.0938070140290137
"131","Algeria","1990",25299182,78888.33333,3.11821676026258,36359243615,"Africa",NA,94.03774,0.699908470278032,62045098370.0829,845.567565004915,0.0523268879167075
"132","Algeria","1991",25930560,81451.33333,3.14113283065747,36960527312,"Africa",NA,NA,0.696213692510518,45715368143.9784,872.668368009222,0.107366026070966
"133","Algeria","1992",26557969,82254.33333,3.09716203574653,37542003958,"Africa",NA,NA,0.692518914743003,48003297248.8691,875.869792760534,0.0709617825977942
"134","Algeria","1993",27169903,82467,3.03523350819471,38125881315,"Africa",NA,NA,0.688824136975489,49946456681.2384,856.23267783146,0.125917571731186
"135","Algeria","1994",27751086,86342.66667,3.1113256852963,38703164143,"Africa",NA,NA,0.685129359207974,42542573602.1669,808.230371294237,0.0614316245062954
"136","Algeria","1995",28291591,94684.33333,3.346730600387,39283453730,"Africa",NA,NA,0.68143458144046,41764054034.6543,821.722822525437,0.0689022895544204
"137","Algeria","1996",28786855,96558,3.35423928734139,39855347632,"Africa",NA,NA,0.677739803672945,46941496308.2845,786.634725413875,0.0494520723165638
"138","Algeria","1997",29242917,88187,3.01567042713283,40427209500,"Africa",NA,NA,0.67404502590543,48177861890.8881,792.799029680414,0.0268103691368009
"139","Algeria","1998",29673694,107070.3333,3.60825764845231,40992263577,"Africa",NA,NA,0.670350248137916,48187780126.1819,807.505929101909,0.0742937751861523
"140","Algeria","1999",30099010,92110.33333,3.06024461712639,41552039582,"Africa",NA,NA,0.666655470370402,48640613515.0702,849.711706581614,0.0656912592094005
"141","Algeria","2000",30533827,87923,2.87952767925226,42105365344,"Africa",NA,98,0.662960692602887,54790058957.3718,851.145869526296,0.0172013518988418
"142","Algeria","2001",30982214,84285.66667,2.72045331126648,42653511206,"Africa",NA,NA,0.659349887057361,54744716706.3542,842.060257296083,0.0219189991402315
"143","Algeria","2002",31441848,90845.33333,2.88931278254807,43198962070,"Africa",69.8734970092773,NA,0.655739081511836,56760288961.5829,883.339677549276,0.0170368035620057
"144","Algeria","2003",31913462,92524.66667,2.89923627423019,43745331239,"Africa",NA,NA,0.65212827596631,67863832648.2897,930.130893620126,0.0742405225490358
"145","Algeria","2004",32396048,89485,2.76221963864234,44293704797,"Africa",NA,NA,0.648517470420785,85324997369.5015,925.661834573595,0.0696909558340912
"146","Algeria","2005",32888449,107118,3.25700977872201,44844481543,"Africa",NA,NA,0.644906664875259,103198650297.779,952.114023587653,0.147612536544386
"147","Algeria","2006",33391954,107294,3.11313517821289,45397310253,"Africa",72.648681640625,NA,0.641211887107745,117026655313.743,1004.35955217944,0.0540948390903596
"148","Algeria","2007",33906605,112731.6667,3.31287468424908,45950444892,"Africa",NA,NA,0.63751710934023,134977867931.582,1048.31418418925,0.0528256562003231
"149","Algeria","2008",34428028,111294.3333,3.32894466101863,46511994768,"Africa",NA,NA,0.633822331572716,171000162581.484,1047.56476047825,0.0650320112580357
"150","Algeria","2009",34950168,121300.6667,3.5643605489965,47075677068,"Africa",NA,NA,0.630127553805201,137211795394.166,1122.02578534516,0.0644636554542546
"151","Algeria","2010",35468208,118016.6954,3.4809765410195,47643790760,"Africa",NA,99.3,0.626432776037687,161207304960.455,1082.07233016808,0.0373123796211971
"152","Algeria","2011",35980193,124298.0933,3.56250396921746,48217832679,"Africa",NA,NA,0.622737998270172,199070864637.558,1108.28162790832,0.103153978530582
"153","Andorra","1995",64699,407,6.29066909844047,39283453730,"Europe",NA,NA,34.0425531914894,1178745261.82826,NA,NA
"154","Andorra","1996",65227,425.3333333,6.52081704406662,39855347632,"Europe",NA,NA,34.0425531914894,1224023469.69136,NA,NA
"155","Andorra","1997",64905,458.3333333,7.06160285545541,40427209500,"Europe",NA,NA,34.0425531914894,1180646037.01274,NA,NA
"156","Andorra","1998",64246,484,7.53354294430782,40992263577,"Europe",NA,NA,34.0425531914894,1211953953.56155,NA,NA
"157","Andorra","1999",63985,513.3333333,8.02271365684666,41552039582,"Europe",NA,NA,34.0425531914894,1239840265.63345,NA,NA
"158","Andorra","2000",64634,524.3333333,8.11234541159967,42105365344,"Europe",NA,100,34.0425531914894,1133644294.5425,NA,NA
"159","Andorra","2001",66390,524.3333333,7.89777576944319,42653511206,"Europe",NA,NA,34.0425531914894,1264760246.44075,NA,NA
"160","Andorra","2002",69043,531.6666667,7.70051513790922,43198962070,"Europe",NA,NA,34.0425531914894,1456198796.29382,NA,NA
"161","Andorra","2003",72203,535.3333333,7.41428103172075,43745331239,"Europe",NA,NA,34.0425531914894,1917948475.27513,NA,NA
"162","Andorra","2004",75292,564.6666667,7.4996900954506,44293704797,"Europe",NA,NA,34.0425531914894,2322163502.26295,NA,NA
"163","Andorra","2005",77888,575.6666667,7.39095453300466,44844481543,"Europe",NA,NA,34.0425531914894,2539759285.92747,NA,NA
"164","Andorra","2006",79874,546.3333333,6.83993957149176,45397310253,"Europe",NA,NA,34.0425531914894,2823503852.62328,NA,NA
"165","Andorra","2007",81390,539,6.62243518859811,45950444892,"Europe",NA,NA,34.0425531914894,3245411583.7197,NA,NA
"166","Andorra","2008",82577,539,6.52724124150793,46511994768,"Europe",NA,NA,34.0425531914894,3712034266.50674,NA,NA
"167","Andorra","2009",83677,517,6.1785197844091,47075677068,"Europe",NA,NA,34.0425531914894,NA,NA,NA
"168","Angola","1960",4963068,550,0.110818550138745,20883850512,"Africa",NA,NA,NA,NA,NA,NA
"169","Angola","1961",5053693,454.6666667,0.0899672114366,21162222957,"Africa",NA,NA,NA,NA,NA,NA
"170","Angola","1962",5147083,1180.666667,0.229385589209785,21524875241,"Africa",NA,NA,NA,NA,NA,NA
"171","Angola","1963",5242084,1151.333333,0.219632751656275,21971357583,"Africa",NA,NA,NA,NA,NA,NA
"172","Angola","1964",5337063,1224.666667,0.229464532584057,22421532194,"Africa",NA,NA,NA,NA,NA,NA
"173","Angola","1965",5431135,1188,0.218738808738873,22881117323,"Africa",NA,NA,NA,NA,NA,NA
"174","Angola","1966",5524090,1554.666667,0.281433985808824,23364493718,"Africa",NA,NA,NA,NA,NA,NA
"175","Angola","1967",5617242,993.6666667,0.176895826575865,23845612808,"Africa",NA,NA,NA,NA,NA,NA
"176","Angola","1968",5713156,1672,0.292657858458617,24332763298,"Africa",NA,NA,NA,NA,NA,NA
"177","Angola","1969",5815282,2786.666667,0.479197168196945,24846825208,"Africa",NA,NA,NA,NA,NA,NA
"178","Angola","1970",5926333,3582.333333,0.604477226192543,25364755168,"Africa",NA,NA,NA,NA,NA,NA
"179","Angola","1971",6047736,3410,0.563847363707675,25896366314,"Africa",NA,NA,NA,NA,636.569974214832,1.35116605916565
"180","Angola","1972",6179685,4506.333333,0.729217319868785,26424049439,"Africa",NA,NA,NA,NA,670.71847410305,1.41064579258248
"181","Angola","1973",6322194,4880.333333,0.77193666207227,26945523047,"Africa",NA,NA,NA,NA,653.273883186566,1.69472978835487
"182","Angola","1974",6474796,4873,0.752610584179023,27470852293,"Africa",NA,NA,NA,NA,651.680616271009,1.74859337383873
"183","Angola","1975",6637419,4414.666667,0.66511797231223,27986499673,"Africa",NA,NA,NA,NA,620.84136079937,1.98256988619515
"184","Angola","1976",6808850,3285.333333,0.482509283261246,28490804043,"Africa",NA,NA,NA,NA,598.136833974838,0.903806309259497
"185","Angola","1977",6989988,3534.666667,0.505675641598622,28994161143,"Africa",NA,NA,NA,NA,574.443276033507,0.916739309108117
"186","Angola","1978",7185188,5412,0.753216199770973,29506633479,"Africa",NA,NA,NA,NA,614.794686965338,1.02803784867323
"187","Angola","1979",7400231,5503.666667,0.743715522754177,30029126466,"Africa",NA,NA,NA,NA,605.23186007576,1.06582192891216
"188","Angola","1980",7638420,5346,0.699882960088605,30554463135,"Africa",NA,NA,NA,NA,597.482356290135,1.12139734392974
"189","Angola","1981",7903368,5280,0.668069612853659,31089508664,"Africa",NA,NA,NA,NA,581.275951135617,1.11404614724437
"190","Angola","1982",8191774,4649.333333,0.567561230733823,31643072692,"Africa",NA,NA,NA,NA,553.195671892859,1.1977335189696
"191","Angola","1983",8491682,5115,0.602354162579334,32199721473,"Africa",NA,NA,NA,NA,548.503721614386,1.06744615633057
"192","Angola","1984",8786652,5008.666667,0.570031300507482,32753987975,"Africa",NA,NA,NA,NA,535.559736283991,1.09858951359899
"193","Angola","1985",9065562,4700.666667,0.51851905779991,33321808038,"Africa",NA,NA,NA,6804278062.62664,550.574459770384,1.20808494709243
"194","Angola","1986",9322550,4660.333333,0.499898990440741,33910346781,"Africa",NA,NA,NA,6355849179.35458,541.557921001026,1.19432920464363
"195","Angola","1987",9562796,5815.333333,0.608120609634811,34514944710,"Africa",NA,NA,NA,7383121653.67413,540.693557655238,1.16616756129073
"196","Angola","1988",9799680,5129.666667,0.523452466475096,35126485319,"Africa",NA,NA,NA,7975234067.37627,549.036415900911,1.12066406307365
"197","Angola","1989",10052567,5008.666667,0.498247528881595,35738258129,"Africa",NA,NA,NA,9283054576.2006,547.139511535665,1.11030859523597
"198","Angola","1990",10335052,4429.333333,0.428573879776641,36359243615,"Africa",NA,28.21566,48.9099221945937,10260193360.6806,569.309542509061,1.05980531537834
"199","Angola","1991",10653515,4367,0.409911658264901,36960527312,"Africa",NA,NA,48.809817919307,12193746624.6789,565.492854552642,1.10211733286676
"200","Angola","1992",11002910,4418.333333,0.401560435678683,37542003958,"Africa",NA,NA,48.7097136440202,5779394291.7582,550.55586971921,1.19254500891685
"201","Angola","1993",11371750,5800.666667,0.510094459222782,38125881315,"Africa",NA,NA,48.6096093687335,5285600050.3455,551.669182167392,1.22001993092398
"202","Angola","1994",11742960,3890.333333,0.331290691046664,38703164143,"Africa",NA,NA,48.5095050934467,4059352153.05368,541.531300219561,1.21032745671157
"203","Angola","1995",12105105,11011,0.909616232159903,39283453730,"Africa",NA,NA,48.4094008181599,5039552482.42778,528.619774783081,1.20957968356208
"204","Angola","1996",12452725,10490.33333,0.842412671389863,39855347632,"Africa",NA,NA,48.3092965428732,7526446605.51712,532.45577297362,1.19982926376787
"205","Angola","1997",12792237,7381,0.576990560759623,40427209500,"Africa",NA,NA,48.2091922675864,7648377412.83277,533.24260041209,1.10322474425345
"206","Angola","1998",13138265,7307.666667,0.556212457783936,40992263577,"Africa",NA,NA,48.1090879922997,6445041824.66621,521.826457338823,1.32973195165295
"207","Angola","1999",13511575,9155.666667,0.677616537425627,41552039582,"Africa",NA,NA,48.0089837170129,6152922942.98032,536.418768766724,1.06085701969879
"208","Angola","2000",13926373,9540.666667,0.685079070240806,42105365344,"Africa",NA,31.05585,47.9088794417262,9129594818.60749,538.530750244346,1.04589903484503
"209","Angola","2001",14388244,9731.333333,0.676339192839191,42653511206,"Africa",67.4054183959961,NA,47.8087751664394,8936079252.77131,548.01758157973,1.10944685203874
